case_name,dice,hd95,mse
data_03549_3fe2_extra_0.45_generate,0.06941345059625731,26.427024672979915,0.023672103881835938
data_03549_3fe2_extra_0.5_generate,0.09462708039103541,25.42270282377867,0.0245361328125
data_03549_3fe2_extra_0.55_generate,0.11651671328496324,25.419672283833997,0.021726608276367188
data_03549_3fe2_extra_0.6_generate,0.13637206835817978,20.838790661708085,0.023149490356445312
data_02956_413d_extra_0.21_generate,0.36055744611894347,30.726812023536855,0.0136566162109375
data_02956_413d_extra_0.27_generate,0.32999405722047714,26.808366123166063,0.015672683715820312
data_02956_413d_extra_0.31_generate,0.20186084142394822,30.028766193448206,0.021333694458007812
data_02956_413d_extra_0.36_generate,0.20802809834420471,29.54822861918772,0.022588729858398438
data_02956_413d_extra_0.41_generate,0.1363536878966951,29.55294535724685,0.023050308227539062
data_02956_413d_extra_0.46_generate,0.165925901378579,23.826548781894402,0.021205902099609375
data_02956_413d_extra_0.51_generate,0.14638763940101804,26.643174405363585,0.024822235107421875
data_02956_413d_extra_0.56_generate,0.19452949581547255,22.729374526106,0.022382736206054688
data_02956_413d_extra_0.61_generate,0.16627931544474964,22.097116100041617,0.024364471435546875
data_02956_413d_extra_0.66_generate,0.07970388413529829,23.21601391054395,0.0272979736328125
data_02956_413d_extra_0.71_generate,0.11161023661023661,23.36784375737039,0.026203155517578125
data_01955_cd5e_extra_0.23_generate,0.14963217544753427,32.956882120870524,0.018415451049804688
data_01955_cd5e_extra_0.28_generate,0.08781869688385269,32.11724276862369,0.019626617431640625
data_01955_cd5e_extra_0.33_generate,0.07728302027179079,30.26225424252383,0.01963043212890625
data_01955_cd5e_extra_0.38_generate,0.13233532934131736,25.77032961426901,0.01883697509765625
data_01955_cd5e_extra_0.43_generate,0.1311647429171039,24.793114224133724,0.018741607666015625
data_01955_cd5e_extra_0.48_generate,0.0818201985532529,24.987768730427653,0.020227432250976562
data_01955_cd5e_extra_0.54_generate,0.13505446948216684,18.863889003717272,0.01903533935546875
data_01955_cd5e_extra_0.58_generate,0.07578911674509362,21.54536101718726,0.020763397216796875
data_01955_cd5e_extra_0.63_generate,0.09771733464612534,18.721564034992685,0.01976776123046875
data_01955_cd5e_extra_0.68_generate,0.08515412003169628,19.131338250816036,0.020608901977539062
data_06522_9f4a_extra_0.23_generate,0.03943812539262224,40.59994156522093,0.021137237548828125
data_06522_9f4a_extra_0.27_generate,0.17714285714285713,32.74585200690588,0.0189208984375
data_06522_9f4a_extra_0.33_generate,0.21341463414634146,30.303940504246953,0.01737213134765625
data_06522_9f4a_extra_0.38_generate,0.1506172839506173,30.62195394592466,0.019908905029296875
data_06522_9f4a_extra_0.43_generate,0.10867791655452025,30.3098354175952,0.020719528198242188
data_06522_9f4a_extra_0.48_generate,0.06147436653946528,28.850496973679014,0.022500991821289062
data_06522_9f4a_extra_0.53_generate,0.04890701346489222,27.88029473440352,0.022375106811523438
data_06522_9f4a_extra_0.58_generate,0.10220114718451331,25.995449840009996,0.02098846435546875
data_06522_9f4a_extra_0.63_generate,0.09422395017533099,25.969143060772254,0.02143096923828125
data_02584_dd3e_extra_0.36_generate,0.19511062973851154,25.90292180074936,0.0160675048828125
data_02584_dd3e_extra_0.38_generate,0.10446806201916928,27.42387908244247,0.018526077270507812
data_02584_dd3e_extra_0.43_generate,0.18387197991841858,23.91564254808926,0.016397476196289062
data_02584_dd3e_extra_0.48_generate,0.1394764477733354,23.051834224798775,0.0176544189453125
data_02584_dd3e_extra_0.53_generate,0.056017455171595926,21.94310529978073,0.019374847412109375
data_02305_314e_extra_0.21_generate,0.20016832655351383,33.27666940994546,0.017152786254882812
data_02305_314e_extra_0.26_generate,0.23195043103448276,34.9951985530731,0.020099639892578125
data_02305_314e_extra_0.31_generate,0.24589240543243693,29.0,0.015401840209960938
data_02305_314e_extra_0.36_generate,0.0942080276219249,33.97732509630444,0.01883697509765625
data_02305_314e_extra_0.41_generate,0.10861237707434718,32.2623588441121,0.018527984619140625
data_02803_858a_extra_0.24_generate,0.16358875413450938,35.87917945998161,0.018733978271484375
data_02803_858a_extra_0.29_generate,0.20396117523609653,29.25512280320114,0.015821456909179688
data_02803_858a_extra_0.34_generate,0.18295638126009692,28.398113652123232,0.017787933349609375
data_02803_858a_extra_0.39_generate,0.19155454908751832,27.665525060596437,0.0184478759765625
data_02803_858a_extra_0.44_generate,0.13866023275617373,23.965856099730654,0.018878936767578125
data_02803_858a_extra_0.49_generate,0.08795867138701915,25.865424623862047,0.02208709716796875
data_02803_858a_extra_0.54_generate,0.13175401590134675,27.0,0.01868438720703125
data_02803_858a_extra_0.59_generate,0.09463985266239855,22.236102527122114,0.020963668823242188
data_02803_858a_extra_0.64_generate,0.08369542261236063,19.340770846134703,0.021068572998046875
data_02803_858a_extra_0.69_generate,0.169931457899005,19.67261752992875,0.019378662109375
data_03655_39d6_extra_0.21_generate,0.2618850297596625,35.48613638875404,0.021398544311523438
data_03655_39d6_extra_0.26_generate,0.3728715913455383,31.44790092824711,0.016012191772460938
data_03655_39d6_extra_0.31_generate,0.25526415811478526,28.72221704217648,0.021436691284179688
data_03655_39d6_extra_0.36_generate,0.2217190975532253,28.10180165558726,0.02317047119140625
data_03655_39d6_extra_0.42_generate,0.16889010278652908,28.120499351813308,0.0251007080078125
data_03655_39d6_extra_0.47_generate,0.11153533024824716,29.336499957221037,0.02756500244140625
data_03655_39d6_extra_0.51_generate,0.05586584776725622,25.583045973594572,0.03170967102050781
data_03655_39d6_extra_0.56_generate,0.19571463755028323,26.39742555820375,0.029041290283203125
data_03655_39d6_extra_0.61_generate,0.12175938512178296,25.59833523595483,0.031078338623046875
data_03655_39d6_extra_0.67_generate,0.08102454223544926,26.095526519479534,0.034008026123046875
data_03655_39d6_extra_0.71_generate,0.15251612903225806,30.067791176331703,0.0333251953125
data_03252_24cc_extra_0.22_generate,0.3349146110056926,34.68098554571407,0.0190277099609375
data_03252_24cc_extra_0.27_generate,0.3362225945079758,31.420921489084378,0.018276214599609375
data_03252_24cc_extra_0.32_generate,0.24498757249378625,32.77693233918064,0.021852493286132812
data_03252_24cc_extra_0.38_generate,0.1409313725490196,32.02630875509448,0.027917861938476562
data_03252_24cc_extra_0.42_generate,0.16294663359970607,30.54830058561221,0.0264129638671875
data_03252_24cc_extra_0.47_generate,0.18713763268218714,27.241835056373514,0.025724411010742188
data_03252_24cc_extra_0.52_generate,0.03698161187826192,28.227005257441107,0.0321807861328125
data_03252_24cc_extra_0.57_generate,0.10292413052594562,24.349089035228467,0.029954910278320312
data_03252_24cc_extra_0.62_generate,0.060488986738885614,23.723616331101073,0.031009674072265625
data_03252_24cc_extra_0.67_generate,0.06615168997764105,26.17261752992875,0.03156280517578125
data_03363_fdb9_extra_0.2_generate,0.1325581395348837,45.85646106254731,0.027215957641601562
data_03363_fdb9_extra_0.25_generate,0.34022722634192804,36.32441670550078,0.0185699462890625
data_03363_fdb9_extra_0.3_generate,0.2629578963368293,39.161290469298216,0.021463394165039062
data_03363_fdb9_extra_0.35_generate,0.04292779887969736,32.55916154014091,0.02680206298828125
data_03363_fdb9_extra_0.4_generate,0.11210555293797818,37.101470508735446,0.023145675659179688
data_03363_fdb9_extra_0.45_generate,0.08553726039615184,28.5244436594416,0.028240203857421875
data_03363_fdb9_extra_0.5_generate,0.05083035816889626,25.492108519933723,0.026424407958984375
data_03363_fdb9_extra_0.55_generate,0.10609567313210946,27.62970334961301,0.029598236083984375
data_03363_fdb9_extra_0.6_generate,0.11790877325582254,26.008082532151732,0.027059555053710938
data_03363_fdb9_extra_0.65_generate,0.13414973559699417,23.894147114027966,0.0266876220703125
data_03363_fdb9_extra_0.7_generate,0.07099978418352879,24.520815280171306,0.030879974365234375
data_03363_fdb9_extra_0.75_generate,0.16901420085779767,25.76514621176905,0.028821945190429688
data_06164_b848_extra_0.24_generate,0.17308614351925844,34.80429795354277,0.02404022216796875
data_06164_b848_extra_0.28_generate,0.11365233113798393,58.022893127337895,0.028844833374023438
data_06164_b848_extra_0.33_generate,0.19376704324113753,33.44574812259998,0.025646209716796875
data_06164_b848_extra_0.38_generate,0.12047808598482564,49.43640465063821,0.03188514709472656
data_06164_b848_extra_0.43_generate,0.10662853723527789,47.1214574763267,0.03191947937011719
data_06164_b848_extra_0.48_generate,0.08621695386625854,47.00225731934283,0.03165245056152344
data_06164_b848_extra_0.53_generate,0.04965532007314524,87.23290326704617,0.033946990966796875
data_06164_b848_extra_0.58_generate,0.08211800158047633,85.37991433803063,0.032543182373046875
data_06164_b848_extra_0.63_generate,0.1153774020428184,87.92296533314921,0.030941009521484375
data_06164_b848_extra_0.68_generate,0.11091039280366645,36.79456390778886,0.03156089782714844
data_06164_b848_extra_0.73_generate,0.058192271068337804,85.53395147564471,0.03361320495605469
data_06674_dcf2_extra_0.23_generate,0.22022259057542032,31.52066089082512,0.018445968627929688
data_06674_dcf2_extra_0.28_generate,0.12941176470588237,31.06141883122418,0.019884109497070312
data_06674_dcf2_extra_0.33_generate,0.245503494100126,28.057607215607945,0.0179595947265625
data_06674_dcf2_extra_0.38_generate,0.19712300377910522,27.100771050399885,0.020191192626953125
data_06674_dcf2_extra_0.43_generate,0.164001015486164,26.16316590187475,0.021589279174804688
data_06674_dcf2_extra_0.48_generate,0.16801414855987873,21.607571357316637,0.020105361938476562
data_06674_dcf2_extra_0.53_generate,0.07791919690659099,21.14808273676447,0.0225830078125
data_06674_dcf2_extra_0.58_generate,0.11094502529166106,21.17261752992875,0.022081375122070312
data_00608_be91_extra_0.23_generate,0.10007230657989877,31.650825805346713,0.019166946411132812
data_00608_be91_extra_0.28_generate,0.19370303187354238,27.586626238325316,0.016674041748046875
data_00608_be91_extra_0.33_generate,0.18333333333333332,25.041608956491324,0.017974853515625
data_00608_be91_extra_0.38_generate,0.030290566231205976,28.036233850985496,0.020494461059570312
data_00608_be91_extra_0.43_generate,0.13038010061486865,22.73479141427628,0.01934814453125
data_00608_be91_extra_0.48_generate,0.12116932636633244,20.56177364193521,0.019245147705078125
data_00608_be91_extra_0.54_generate,0.07967438634425933,19.222378386984943,0.020212173461914062
data_00608_be91_extra_0.58_generate,0.11106494742218995,20.392059234705926,0.020982742309570312
data_00608_be91_extra_0.63_generate,0.051310917260895324,19.81175910620772,0.021547317504882812
data_00608_be91_extra_0.69_generate,0.053145980488603514,20.30776406404415,0.021776199340820312
data_05796_39c6_extra_0.24_generate,0.21517815826006478,30.106601717798213,0.015329360961914062
data_05796_39c6_extra_0.29_generate,0.164257555847569,30.231483087201966,0.0169677734375
data_05796_39c6_extra_0.34_generate,0.10595677385345283,28.612007592632132,0.017177581787109375
data_05796_39c6_extra_0.39_generate,0.040746358909343514,28.008331019803634,0.017927169799804688
data_05796_39c6_extra_0.44_generate,0.14117354296394452,26.618974315905547,0.017946243286132812
data_05796_39c6_extra_0.49_generate,0.09168940762184792,24.010864433221336,0.0182647705078125
data_05796_39c6_extra_0.54_generate,0.09380884779654436,22.335784048754633,0.018270492553710938
data_05796_39c6_extra_0.59_generate,0.12190097950694473,19.827855704894837,0.018308639526367188
data_05796_39c6_extra_0.64_generate,0.15923689332542468,17.422640796604835,0.017023086547851562
data_05630_2417_extra_0.21_generate,0.27658116310945763,32.29663434308542,0.016897201538085938
data_05630_2417_extra_0.26_generate,0.2576853526220615,28.676916691957025,0.01699066162109375
data_05630_2417_extra_0.31_generate,0.17061398585699855,29.36385120058121,0.0204925537109375
data_05630_2417_extra_0.36_generate,0.13941299790356393,25.942559344936896,0.021329879760742188
data_05630_2417_extra_0.41_generate,0.05125429865289101,27.97894523243078,0.02498626708984375
data_05630_2417_extra_0.46_generate,0.1453851492019431,22.0,0.0213775634765625
data_05630_2417_extra_0.51_generate,0.13487881981032665,21.971121771072845,0.024557113647460938
data_05630_2417_extra_0.56_generate,0.07326912631095141,21.624228365658293,0.023616790771484375
data_05630_2417_extra_0.61_generate,0.14171216169125334,20.276472678623424,0.023157119750976562
data_05630_2417_extra_0.66_generate,0.08144823900441132,20.477249200050075,0.0250244140625
data_05630_2417_extra_0.71_generate,0.07617327934972797,21.7539317152713,0.02657318115234375
data_05630_2417_extra_0.76_generate,0.16324910702473872,20.898742512664686,0.021442413330078125
data_01617_cb23_extra_0.22_generate,0.229698642742121,30.5702760621914,0.017940521240234375
data_01617_cb23_extra_0.27_generate,0.10071169598496038,32.03668210344185,0.02198028564453125
data_01617_cb23_extra_0.32_generate,0.08272839337077113,29.08599786566016,0.021287918090820312
data_01617_cb23_extra_0.37_generate,0.1555181850503165,28.70446737002831,0.02153778076171875
data_01617_cb23_extra_0.42_generate,0.19959364168758217,23.46517954904791,0.019683837890625
data_01617_cb23_extra_0.47_generate,0.10239914220613859,23.334216573895254,0.023130416870117188
data_01617_cb23_extra_0.52_generate,0.08995787471123794,21.40175425099138,0.022687911987304688
data_01617_cb23_extra_0.57_generate,0.05138058356334482,21.486832980505138,0.023273468017578125
data_01617_cb23_extra_0.62_generate,0.06539943068230426,19.814354507501434,0.023782730102539062
data_01617_cb23_extra_0.67_generate,0.08446068497948564,20.0524865872714,0.02368927001953125
data_01617_cb23_extra_0.72_generate,0.0714118007770467,20.43434585722764,0.023813247680664062
data_01617_cb23_extra_0.77_generate,0.08860255047821466,21.884864324004713,0.0233154296875
data_02669_7103_extra_0.22_generate,0.289595133207468,30.10354775606317,0.015594482421875
data_02669_7103_extra_0.27_generate,0.2051248439865834,34.86892772862904,0.019689559936523438
data_02669_7103_extra_0.32_generate,0.2130616402890655,31.9164878389476,0.019269943237304688
data_02669_7103_extra_0.37_generate,0.1562502929055689,30.439766697696864,0.022480010986328125
data_02669_7103_extra_0.42_generate,0.23408345584077803,23.541608956491324,0.019580841064453125
data_02669_7103_extra_0.47_generate,0.177680581029567,23.841062286095884,0.02169036865234375
data_02669_7103_extra_0.52_generate,0.09753497668221185,21.739510505954094,0.023775100708007812
data_02669_7103_extra_0.57_generate,0.09446007985285336,22.0,0.025003433227539062
data_02669_7103_extra_0.62_generate,0.06592935096939674,20.71949368642293,0.025075912475585938
data_02669_7103_extra_0.67_generate,0.08735014500908658,20.14329460795487,0.024328231811523438
data_02669_7103_extra_0.72_generate,0.07036982487985202,21.547888024454156,0.0253753662109375
data_02669_7103_extra_0.77_generate,0.05696661548818058,22.31665382639197,0.02594757080078125
data_03077_2a13_extra_0.24_generate,0.11006825938566553,37.02161508267338,0.02565765380859375
data_03077_2a13_extra_0.28_generate,0.16684972541188217,35.02490239038813,0.0250091552734375
data_03077_2a13_extra_0.33_generate,0.16039444556248741,31.90602923739438,0.02623748779296875
data_03077_2a13_extra_0.38_generate,0.08790782322189306,33.59244447840864,0.027296066284179688
data_03077_2a13_extra_0.43_generate,0.11274724068958862,31.42870354271035,0.028135299682617188
data_03077_2a13_extra_0.48_generate,0.16292134831460675,23.442906858178503,0.025339126586914062
data_03077_2a13_extra_0.54_generate,0.06570468396987292,24.452362850447553,0.028711318969726562
data_03077_2a13_extra_0.58_generate,0.057451208274833694,24.583379777924065,0.030553817749023438
data_03077_2a13_extra_0.63_generate,0.07582683404810459,22.081096330527213,0.02939605712890625
data_03077_2a13_extra_0.68_generate,0.07111710109003383,21.067971810589327,0.02880859375
data_03077_2a13_extra_0.74_generate,0.08451335473320816,22.73037374200827,0.028196334838867188
data_02931_d4a2_extra_0.22_generate,0.3664271047227926,33.13614341573825,0.009206771850585938
data_02931_d4a2_extra_0.27_generate,0.18566904196357878,35.97090651142386,0.0179290771484375
data_02931_d4a2_extra_0.32_generate,0.25829326923076923,29.332051088855835,0.01580810546875
data_02931_d4a2_extra_0.37_generate,0.3327205882352941,24.5,0.014360427856445312
data_02931_d4a2_extra_0.42_generate,0.15023942443395327,28.406052323864238,0.020294189453125
data_02931_d4a2_extra_0.47_generate,0.13299482433270626,26.20544116985274,0.021881103515625
data_02931_d4a2_extra_0.52_generate,0.1065021863057023,24.034441853748632,0.023420333862304688
data_05866_5dbd_extra_0.21_generate,0.20626520248415062,39.437222995328625,0.01811981201171875
data_05866_5dbd_extra_0.26_generate,0.1712471131639723,35.77087181011131,0.019678115844726562
data_05866_5dbd_extra_0.31_generate,0.32994118196246847,26.486923501142424,0.01519775390625
data_05866_5dbd_extra_0.36_generate,0.14610350981558595,33.37941840313995,0.024038314819335938
data_05866_5dbd_extra_0.41_generate,0.056881734188649766,29.5,0.025060653686523438
data_05866_5dbd_extra_0.46_generate,0.18812217194570136,26.044734627267236,0.02220916748046875
data_05866_5dbd_extra_0.51_generate,0.116785626384445,23.930268202060013,0.024255752563476562
data_05866_5dbd_extra_0.56_generate,0.11641426633687066,26.159814157110503,0.02379608154296875
data_05866_5dbd_extra_0.61_generate,0.07289018993892052,21.407781128728445,0.026519775390625
data_02762_9a5e_extra_0.21_generate,0.2997716569145141,35.69950832728395,0.018819808959960938
data_02762_9a5e_extra_0.25_generate,0.2663726076555024,34.44595658368502,0.020486831665039062
data_02762_9a5e_extra_0.3_generate,0.06522788095521724,39.30212245017861,0.028417587280273438
data_02762_9a5e_extra_0.35_generate,0.04657615672500211,37.86378776749592,0.031085968017578125
data_02762_9a5e_extra_0.4_generate,0.07576163083899774,36.61703429996875,0.031429290771484375
data_02762_9a5e_extra_0.45_generate,0.13633897138621984,26.81352695569435,0.028072357177734375
data_02762_9a5e_extra_0.51_generate,0.09663888117552782,27.507378640525033,0.029657363891601562
data_02762_9a5e_extra_0.55_generate,0.09012517385257302,23.170914670343997,0.030591964721679688
data_02762_9a5e_extra_0.6_generate,0.09281610520380125,21.439482151840544,0.0305633544921875
data_02762_9a5e_extra_0.65_generate,0.14834320477786778,25.0974135047432,0.029195785522460938
data_02762_9a5e_extra_0.71_generate,0.10169687667007482,23.16272419622659,0.031122207641601562
data_02762_9a5e_extra_0.75_generate,0.1620839225772132,23.366858152996762,0.0297088623046875
data_02762_9a5e_extra_0.8_generate,0.11080559842302977,25.359202956040725,0.030832290649414062
data_06804_e82a_extra_0.23_generate,0.24088231607970922,28.868489208178417,0.015247344970703125
data_06804_e82a_extra_0.28_generate,0.18588709677419354,31.210820134750726,0.018194198608398438
data_06804_e82a_extra_0.33_generate,0.16212477521095586,28.785476880911453,0.0186004638671875
data_06804_e82a_extra_0.38_generate,0.13705656076364153,28.37067593430521,0.018825531005859375
data_06804_e82a_extra_0.43_generate,0.1107724263544797,27.34629529107591,0.019245147705078125
data_06804_e82a_extra_0.48_generate,0.09821740275049479,25.58900280360537,0.021068572998046875
data_06804_e82a_extra_0.53_generate,0.18509817004898615,24.40942482265674,0.018064498901367188
data_02714_27ff_extra_0.21_generate,0.1833434650455927,34.74576931965509,0.020330429077148438
data_02714_27ff_extra_0.25_generate,0.15900838863152622,33.232029512613146,0.021131515502929688
data_02714_27ff_extra_0.3_generate,0.11420282210207042,32.57233513177685,0.021947860717773438
data_02714_27ff_extra_0.35_generate,0.11734559789750329,30.20615084354025,0.021282196044921875
data_02714_27ff_extra_0.4_generate,0.10856300404790671,29.601598249300814,0.022830963134765625
data_02714_27ff_extra_0.45_generate,0.1598499061913696,27.274952635054532,0.021289825439453125
data_02714_27ff_extra_0.5_generate,0.11711356466876971,26.07737973711325,0.022613525390625
data_02714_27ff_extra_0.55_generate,0.141456546781006,22.369278659440972,0.022153854370117188
data_02714_27ff_extra_0.6_generate,0.06417805537029178,23.35293306326208,0.0252838134765625
data_02714_27ff_extra_0.65_generate,0.12303598580841359,25.370896309574704,0.022308349609375
data_03106_2fcc_extra_0.22_generate,0.3016609145815358,30.06014195359374,0.014574050903320312
data_03106_2fcc_extra_0.27_generate,0.132502679528403,31.057358394146263,0.02097320556640625
data_03106_2fcc_extra_0.32_generate,0.20434996313590562,26.61187420807834,0.01744842529296875
data_03106_2fcc_extra_0.37_generate,0.10156792007770224,28.864910667647067,0.020992279052734375
data_03106_2fcc_extra_0.42_generate,0.09478540472529008,27.926993938583948,0.021650314331054688
data_03106_2fcc_extra_0.47_generate,0.11052972062510581,25.125365699433868,0.021289825439453125
data_03106_2fcc_extra_0.52_generate,0.11643637729249051,23.597928711341524,0.022510528564453125
data_03106_2fcc_extra_0.57_generate,0.10701800968534925,22.26860229593982,0.021463394165039062
data_03106_2fcc_extra_0.62_generate,0.08583933361569956,18.398389593748465,0.021892547607421875
data_03106_2fcc_extra_0.67_generate,0.16094100228480684,20.062305898749052,0.020444869995117188
data_03106_2fcc_extra_0.72_generate,0.10982735865122616,18.924190537588863,0.021137237548828125
data_04037_c982_extra_0.21_generate,0.3381457780552521,32.24000195194093,0.016504287719726562
data_04037_c982_extra_0.26_generate,0.25566087414428645,36.34561277831594,0.019895553588867188
data_04037_c982_extra_0.31_generate,0.2524694471296413,31.087616347867403,0.021520614624023438
data_04037_c982_extra_0.36_generate,0.3399480950897955,25.485564946555726,0.015289306640625
data_04037_c982_extra_0.41_generate,0.27637337055076194,25.285069955533338,0.01985931396484375
data_04037_c982_extra_0.46_generate,0.24140682667576968,23.39895568661995,0.020702362060546875
data_04037_c982_extra_0.51_generate,0.13685357176376442,29.408848400387033,0.025056838989257812
data_04037_c982_extra_0.56_generate,0.11473022853115877,27.065080584108166,0.026529312133789062
data_04037_c982_extra_0.61_generate,0.1320855963992622,22.594810050208544,0.026336669921875
data_04037_c982_extra_0.66_generate,0.2287214320853054,25.0,0.024791717529296875
data_04037_c982_extra_0.71_generate,0.12395555627325623,24.252950546568854,0.028215408325195312
data_04037_c982_extra_0.76_generate,0.09425004556223802,25.5,0.030162811279296875
data_02222_947a_extra_0.21_generate,0.18774125628728505,34.27009899278477,0.020143508911132812
data_02222_947a_extra_0.26_generate,0.15553934087316065,33.98570684829318,0.020689010620117188
data_02222_947a_extra_0.31_generate,0.17353011187812425,31.58515509329432,0.020826339721679688
data_02222_947a_extra_0.37_generate,0.17734865537258618,29.287996262395094,0.021177291870117188
data_02222_947a_extra_0.41_generate,0.14933235330148228,27.572411502397436,0.02169036865234375
data_02222_947a_extra_0.46_generate,0.08595498222982756,26.98747150604731,0.0244598388671875
data_02222_947a_extra_0.51_generate,0.0587618683671958,26.084108891546556,0.025693893432617188
data_02222_947a_extra_0.56_generate,0.03738138415241587,23.83283752374582,0.02501678466796875
data_02222_947a_extra_0.61_generate,0.07105054316299966,22.379418403139947,0.024595260620117188
data_02222_947a_extra_0.66_generate,0.04363682577704038,20.16174982919923,0.0254364013671875
data_03596_e437_extra_0.21_generate,0.2706583005423801,29.53322260927257,0.016134262084960938
data_03596_e437_extra_0.27_generate,0.12234450985410801,32.07071928140376,0.021310806274414062
data_03596_e437_extra_0.31_generate,0.1693313953488372,29.144225955279367,0.019664764404296875
data_03596_e437_extra_0.36_generate,0.11244980430982704,27.873242064462445,0.021345138549804688
data_03596_e437_extra_0.41_generate,0.15814281506969666,24.91484562293035,0.020414352416992188
data_03596_e437_extra_0.46_generate,0.10176817288801572,24.009611831257686,0.022876739501953125
data_03596_e437_extra_0.51_generate,0.10267483126765269,21.32243141084074,0.021463394165039062
data_03596_e437_extra_0.57_generate,0.11529676879588753,20.736102527122114,0.023656845092773438
data_03596_e437_extra_0.61_generate,0.0813217285832937,19.817011331374783,0.0226287841796875
data_03596_e437_extra_0.66_generate,0.08661216954786452,20.295630140987,0.0240936279296875
data_03811_58ab_extra_0.21_generate,0.3444966705836271,29.162172796578698,0.013519287109375
data_03811_58ab_extra_0.26_generate,0.32192058346839547,29.298571487706052,0.0145721435546875
data_03811_58ab_extra_0.31_generate,0.2798278644432491,28.3838958084293,0.017618179321289062
data_03811_58ab_extra_0.36_generate,0.2285352080212055,28.067362160857954,0.020069122314453125
data_03811_58ab_extra_0.4_generate,0.19659145463274125,27.181860101085967,0.019947052001953125
data_03811_58ab_extra_0.46_generate,0.20564851073929039,23.7008116600779,0.020284652709960938
data_03811_58ab_extra_0.51_generate,0.16835367862014738,23.901631529826,0.022150039672851562
data_03811_58ab_extra_0.56_generate,0.12849889337325868,22.19503661612275,0.023241043090820312
data_03811_58ab_extra_0.61_generate,0.09024191356346833,19.68033988749895,0.024417877197265625
data_03811_58ab_extra_0.66_generate,0.05786035782452388,21.106601717798213,0.025400161743164062
data_05205_9de5_extra_0.24_generate,0.42329460828120347,27.833426624846165,0.01016998291015625
data_05205_9de5_extra_0.3_generate,0.30969250683110383,41.32297461116402,0.015972137451171875
data_05205_9de5_extra_0.34_generate,0.21473023618469664,32.52562418976663,0.019847869873046875
data_05205_9de5_extra_0.39_generate,0.3694397007400179,25.5,0.013238906860351562
data_05205_9de5_extra_0.44_generate,0.1046305943100355,28.8927336089193,0.02581787109375
data_05205_9de5_extra_0.49_generate,0.10949975982209878,26.621843758449128,0.024862289428710938
data_05205_9de5_extra_0.54_generate,0.20154878678368612,23.208717987929283,0.023288726806640625
data_05205_9de5_extra_0.59_generate,0.12520372257284607,23.0,0.024776458740234375
data_05205_9de5_extra_0.64_generate,0.09226793015716303,21.301249187603045,0.026849746704101562
data_00514_b43d_extra_0.24_generate,0.026396058620296335,36.12621221550367,0.017425537109375
data_00514_b43d_extra_0.3_generate,0.25353006504838965,26.060711193270585,0.01294708251953125
data_00514_b43d_extra_0.34_generate,0.1331790681428757,28.47654530867046,0.014146804809570312
data_00514_b43d_extra_0.39_generate,0.03605818479819709,27.3470290989453,0.017345428466796875
data_00514_b43d_extra_0.44_generate,0.09253022191787214,26.811388300841898,0.01667022705078125
data_00514_b43d_extra_0.49_generate,0.0864841140733786,26.980817260321132,0.0147247314453125
data_00514_b43d_extra_0.54_generate,0.1481079123664675,21.63324398931502,0.015596389770507812
data_00514_b43d_extra_0.59_generate,0.14155601656157385,16.087134799335857,0.014728546142578125
data_00514_b43d_extra_0.64_generate,0.11263479556774939,19.478726988572973,0.0154266357421875
data_00514_b43d_extra_0.69_generate,0.1267125282747421,20.0,0.01691436767578125
data_00514_b43d_extra_0.74_generate,0.105691347692249,16.0,0.014398574829101562
data_00514_b43d_extra_0.79_generate,0.07669029550009089,15.5,0.0164337158203125
data_00917_cb23_extra_0.24_generate,0.23503145930586564,34.61275702383767,0.0196990966796875
data_00917_cb23_extra_0.29_generate,0.05372834546824002,35.314595213397666,0.024595260620117188
data_00917_cb23_extra_0.34_generate,0.1888518239535134,29.880517201507445,0.02115631103515625
data_00917_cb23_extra_0.39_generate,0.03199727245553729,31.264337522473745,0.026647567749023438
data_00917_cb23_extra_0.45_generate,0.09651820457603313,26.513777070005517,0.024755477905273438
data_00917_cb23_extra_0.49_generate,0.047776544631635,27.426860441876563,0.026140213012695312
data_00917_cb23_extra_0.54_generate,0.08742208590249106,27.627542639255775,0.025119781494140625
data_00917_cb23_extra_0.59_generate,0.10700370156755953,23.650971698084906,0.023883819580078125
data_00917_cb23_extra_0.64_generate,0.05794395160962054,21.708403373385472,0.026720046997070312
data_06761_e038_extra_0.23_generate,0.2914702100300043,29.865272443950097,0.015016555786132812
data_06761_e038_extra_0.28_generate,0.2645979312645979,28.251705958097588,0.015928268432617188
data_06761_e038_extra_0.33_generate,0.24017467248908297,26.828414011868368,0.017602920532226562
data_06761_e038_extra_0.37_generate,0.2204668710209856,26.088852970461026,0.019147872924804688
data_06761_e038_extra_0.42_generate,0.1663094187366032,24.5,0.0197906494140625
data_06761_e038_extra_0.47_generate,0.17750964050255008,22.77063846880158,0.019300460815429688
data_06761_e038_extra_0.52_generate,0.13613796707603867,21.05547276745227,0.021549224853515625
data_06761_e038_extra_0.57_generate,0.09598031173092698,19.17877987534291,0.021966934204101562
data_06761_e038_extra_0.62_generate,0.1046716316858497,19.466624291132888,0.0228424072265625
data_06761_e038_extra_0.67_generate,0.0906340255810755,18.91008933108678,0.023105621337890625
data_06761_e038_extra_0.72_generate,0.07545192855576979,19.303688655005303,0.023504257202148438
data_03126_3153_extra_0.23_generate,0.33581220320759786,28.17958904388196,0.014492034912109375
